NO.,HEAD,CHANGE TYPE,CHANGED STATEMENT,PARENT ENTITY,ROOT ENTITY,SIGNIFICANCE LEVEL
2,1a4fb9bb29188ba8474a20868ff8eda6d9b48317,"STATEMENT_DELETE","IF_STATEMENT: ((object != null) && object.getClass().getName().equals(typeName))","THEN_STATEMENT: ((key == JSON.DEFAULT_TYPE_KEY) && (! lexer.isEnabled(Feature.DisableSpecialKeyDetect)))","com.alibaba.fastjson.parser.DefaultJSONParser.parseObject(Map,Object)","MEDIUM"
2,1a4fb9bb29188ba8474a20868ff8eda6d9b48317,"STATEMENT_PARENT_CHANGE","IF_STATEMENT: "java.util.HashMap".equals(typeName)","ELSE_STATEMENT: ((object != null) && object.getClass().getName().equals(typeName))","com.alibaba.fastjson.parser.DefaultJSONParser.parseObject(Map,Object)","MEDIUM"
2,1a4fb9bb29188ba8474a20868ff8eda6d9b48317,"CONDITION_EXPRESSION_CHANGE","IF_STATEMENT: "java.util.HashMap".equals(typeName)","THEN_STATEMENT: ((key == JSON.DEFAULT_TYPE_KEY) && (! lexer.isEnabled(Feature.DisableSpecialKeyDetect)))","com.alibaba.fastjson.parser.DefaultJSONParser.parseObject(Map,Object)","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"COMMENT_INSERT","LINE_COMMENT: // Returns null if @JSONField is on the enumeration field","FOREACH_STATEMENT: Field field:clazz.getFields()","com.alibaba.fastjson.serializer.SerializeConfig.getEnumValueField(Class)","NONE"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_DELETE","ASSIGNMENT: member = field;","THEN_STATEMENT: (jsonField != null)","com.alibaba.fastjson.serializer.SerializeConfig.getEnumValueField(Class)","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_DELETE","IF_STATEMENT: (jsonField != null)","FOREACH_STATEMENT: Field field:clazz.getFields()","com.alibaba.fastjson.serializer.SerializeConfig.getEnumValueField(Class)","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_PARENT_CHANGE","IF_STATEMENT: (member != null)","THEN_STATEMENT: (jsonField != null)","com.alibaba.fastjson.serializer.SerializeConfig.getEnumValueField(Class)","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"CONDITION_EXPRESSION_CHANGE","IF_STATEMENT: (member != null)","FOREACH_STATEMENT: Field field:clazz.getFields()","com.alibaba.fastjson.serializer.SerializeConfig.getEnumValueField(Class)","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_INSERT","IF_STATEMENT: (ch == '[')","WHILE_STATEMENT: (! isEOF())","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","LOW"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: boolean objectOnly = (ch == '[');","THEN_STATEMENT: ((ch == '*') || (deep && (ch == '[')))","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_DELETE","RETURN_STATEMENT: WildCardSegment.instance_deep_objectOnly;","THEN_STATEMENT: objectOnly","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"ALTERNATIVE_PART_DELETE","ELSE_STATEMENT: objectOnly","IF_STATEMENT: objectOnly","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_DELETE","IF_STATEMENT: objectOnly","THEN_STATEMENT: deep","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_DELETE","RETURN_STATEMENT: WildCardSegment.instance;","ELSE_STATEMENT: deep","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"ALTERNATIVE_PART_DELETE","ELSE_STATEMENT: deep","IF_STATEMENT: deep","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_DELETE","IF_STATEMENT: deep","THEN_STATEMENT: ((ch == '*') || (deep && (ch == '[')))","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_DELETE","IF_STATEMENT: ((ch == '.') || (ch == '/'))","WHILE_STATEMENT: (! isEOF())","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_PARENT_CHANGE","IF_STATEMENT: ((ch == '*') || (deep && (ch == '[')))","THEN_STATEMENT: ((ch == '.') || (ch == '/'))","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_PARENT_CHANGE","VARIABLE_DECLARATION_STATEMENT: int c0 = ch;","THEN_STATEMENT: ((ch == '.') || (ch == '/'))","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_PARENT_CHANGE","VARIABLE_DECLARATION_STATEMENT: boolean deep = false;","THEN_STATEMENT: ((ch == '.') || (ch == '/'))","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_PARENT_CHANGE","METHOD_INVOCATION: next();","THEN_STATEMENT: ((ch == '.') || (ch == '/'))","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_PARENT_CHANGE","IF_STATEMENT: ((c0 == '.') && (ch == '.'))","THEN_STATEMENT: ((ch == '.') || (ch == '/'))","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_PARENT_CHANGE","IF_STATEMENT: (ch == ')')","THEN_STATEMENT: (ch == '(')","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_PARENT_CHANGE","IF_STATEMENT: isDigitFirst(ch)","THEN_STATEMENT: ((ch == '.') || (ch == '/'))","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_PARENT_CHANGE","VARIABLE_DECLARATION_STATEMENT: String propertyName = readName();","THEN_STATEMENT: ((ch == '.') || (ch == '/'))","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_PARENT_CHANGE","IF_STATEMENT: (ch == '[')","WHILE_STATEMENT: (! isEOF())","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_PARENT_CHANGE","RETURN_STATEMENT: new PropertySegment(propertyName, deep);","THEN_STATEMENT: ((ch == '.') || (ch == '/'))","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_ORDERING_CHANGE","RETURN_STATEMENT: parseArrayAccess(true);","THEN_STATEMENT: (ch == '[')","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","LOW"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_PARENT_CHANGE","IF_STATEMENT: (! isEOF())","THEN_STATEMENT: ((ch == '*') || (deep && (ch == '[')))","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_PARENT_CHANGE","RETURN_STATEMENT: WildCardSegment.instance_deep;","ELSE_STATEMENT: objectOnly","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_PARENT_CHANGE","METHOD_INVOCATION: next();","THEN_STATEMENT: (ch == '(')","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_PARENT_CHANGE","IF_STATEMENT: (ch == '(')","THEN_STATEMENT: ((ch == '.') || (ch == '/'))","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_PARENT_CHANGE","THROW_STATEMENT: new JSONPathException(("not support jsonpath : " + path));","THEN_STATEMENT: (ch == '(')","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_PARENT_CHANGE","IF_STATEMENT: (! isEOF())","THEN_STATEMENT: (ch == ')')","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_PARENT_CHANGE","IF_STATEMENT: ("size".equals(propertyName) || "length".equals(propertyName))","THEN_STATEMENT: (ch == ')')","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_PARENT_CHANGE","THROW_STATEMENT: new JSONPathException(("not support jsonpath : " + path));","THEN_STATEMENT: (ch == ')')","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"CONDITION_EXPRESSION_CHANGE","IF_STATEMENT: ((ch == '*') || (deep && (ch == '[')))","WHILE_STATEMENT: (! isEOF())","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"CONDITION_EXPRESSION_CHANGE","IF_STATEMENT: (ch == ')')","THEN_STATEMENT: ((ch == '*') || (deep && (ch == '[')))","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"CONDITION_EXPRESSION_CHANGE","IF_STATEMENT: (ch == '[')","THEN_STATEMENT: ((ch == '*') || (deep && (ch == '[')))","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_UPDATE","RETURN_STATEMENT: WildCardSegment.instance_deep;","THEN_STATEMENT: (ch == ')')","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","LOW"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"CONDITION_EXPRESSION_CHANGE","IF_STATEMENT: (ch == '(')","THEN_STATEMENT: (ch == '[')","com.alibaba.fastjson.JSONPath.JSONPathParser.readSegement()","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_DELETE","METHOD_INVOCATION: path.deepGetObjects(object, values);","THEN_STATEMENT: objectOnly","com.alibaba.fastjson.JSONPath.WildCardSegment.extract(JSONPath,DefaultJSONParser,Context)","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"ALTERNATIVE_PART_DELETE","ELSE_STATEMENT: objectOnly","IF_STATEMENT: objectOnly","com.alibaba.fastjson.JSONPath.WildCardSegment.extract(JSONPath,DefaultJSONParser,Context)","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_DELETE","IF_STATEMENT: objectOnly","THEN_STATEMENT: deep","com.alibaba.fastjson.JSONPath.WildCardSegment.extract(JSONPath,DefaultJSONParser,Context)","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_PARENT_CHANGE","METHOD_INVOCATION: path.deepGetPropertyValues(object, values);","ELSE_STATEMENT: objectOnly","com.alibaba.fastjson.JSONPath.WildCardSegment.extract(JSONPath,DefaultJSONParser,Context)","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"PARAMETER_DELETE","PARAMETER: objectOnly","PARAMETERS: ","com.alibaba.fastjson.JSONPath.WildCardSegment.WildCardSegment(boolean)","HIGH"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"STATEMENT_DELETE","ASSIGNMENT: this.objectOnly = objectOnly;","METHOD: com.alibaba.fastjson.JSONPath.WildCardSegment.WildCardSegment(boolean,boolean)","com.alibaba.fastjson.JSONPath.WildCardSegment.WildCardSegment(boolean)","MEDIUM"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"REMOVED_OBJECT_STATE","FIELD: com.alibaba.fastjson.JSONPath.WildCardSegment.instance_deep_objectOnly : WildCardSegment","CLASS: com.alibaba.fastjson.JSONPath.WildCardSegment","com.alibaba.fastjson.JSONPath.WildCardSegment","CRUCIAL"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"REMOVED_OBJECT_STATE","FIELD: com.alibaba.fastjson.JSONPath.WildCardSegment.objectOnly : boolean","CLASS: com.alibaba.fastjson.JSONPath.WildCardSegment","com.alibaba.fastjson.JSONPath.WildCardSegment","HIGH"
3,a38362318bf1bd3bce7db2ada32b325d71bb21b8,"REMOVED_FUNCTIONALITY","METHOD: com.alibaba.fastjson.JSONPath.deepGetObjects(Object,List<Object>)","CLASS: com.alibaba.fastjson.JSONPath","com.alibaba.fastjson.JSONPath","CRUCIAL"
4,15ac107181ff88781a593e6f9e12ee357d6046d3,"STATEMENT_UPDATE","CONSTRUCTOR_INVOCATION: this(path, SerializeConfig.getGlobalInstance(), ParserConfig.getGlobalInstance(), true);","METHOD: com.alibaba.fastjson.JSONPath.JSONPath(String)","com.alibaba.fastjson.JSONPath.JSONPath(String)","LOW"
4,15ac107181ff88781a593e6f9e12ee357d6046d3,"CONDITION_EXPRESSION_CHANGE","IF_STATEMENT: ((itemValue != null) || (! ignoreNullValue))","ELSE_STATEMENT: (itemValue instanceof Collection)","com.alibaba.fastjson.JSONPath.getPropertyValue(Object,String,long)","MEDIUM"
4,15ac107181ff88781a593e6f9e12ee357d6046d3,"CONDITION_EXPRESSION_CHANGE","IF_STATEMENT: ((itemValue != null) || (! ignoreNullValue))","ELSE_STATEMENT: (itemValue instanceof Collection)","com.alibaba.fastjson.JSONPath.getPropertyValue(Object,String,long)","MEDIUM"
4,15ac107181ff88781a593e6f9e12ee357d6046d3,"PARAMETER_DELETE","PARAMETER: ignoreNullValue","PARAMETERS: ","com.alibaba.fastjson.JSONPath.JSONPath(String,SerializeConfig,ParserConfig)","CRUCIAL"
4,15ac107181ff88781a593e6f9e12ee357d6046d3,"STATEMENT_DELETE","ASSIGNMENT: this.ignoreNullValue = ignoreNullValue;","METHOD: com.alibaba.fastjson.JSONPath.JSONPath(String,SerializeConfig,ParserConfig,boolean)","com.alibaba.fastjson.JSONPath.JSONPath(String,SerializeConfig,ParserConfig)","MEDIUM"
4,15ac107181ff88781a593e6f9e12ee357d6046d3,"REMOVED_FUNCTIONALITY","METHOD: com.alibaba.fastjson.JSONPath.JSONPath(String,boolean)","CLASS: com.alibaba.fastjson.JSONPath","com.alibaba.fastjson.JSONPath","CRUCIAL"
4,15ac107181ff88781a593e6f9e12ee357d6046d3,"REMOVED_FUNCTIONALITY","METHOD: com.alibaba.fastjson.JSONPath.compile(String,boolean)","CLASS: com.alibaba.fastjson.JSONPath","com.alibaba.fastjson.JSONPath","CRUCIAL"
4,15ac107181ff88781a593e6f9e12ee357d6046d3,"REMOVED_FUNCTIONALITY","METHOD: com.alibaba.fastjson.JSONPath.eval(Object,String,boolean)","CLASS: com.alibaba.fastjson.JSONPath","com.alibaba.fastjson.JSONPath","CRUCIAL"
4,15ac107181ff88781a593e6f9e12ee357d6046d3,"REMOVED_OBJECT_STATE","FIELD: com.alibaba.fastjson.JSONPath.ignoreNullValue : boolean","CLASS: com.alibaba.fastjson.JSONPath","com.alibaba.fastjson.JSONPath","HIGH"
5,2fa8ee07e55b476f778a63633f556bbf6b023ab7,"STATEMENT_INSERT","IF_STATEMENT: (jsonField != null)","FOREACH_STATEMENT: Field field:clazz.getFields()","com.alibaba.fastjson.serializer.SerializeConfig.getEnumValueField(Class)","LOW"
5,2fa8ee07e55b476f778a63633f556bbf6b023ab7,"STATEMENT_INSERT","ASSIGNMENT: member = field;","THEN_STATEMENT: (jsonField != null)","com.alibaba.fastjson.serializer.SerializeConfig.getEnumValueField(Class)","LOW"
5,2fa8ee07e55b476f778a63633f556bbf6b023ab7,"COMMENT_DELETE","LINE_COMMENT: // Returns null if @JSONField is on the enumeration field","FOREACH_STATEMENT: Field field:clazz.getFields()","com.alibaba.fastjson.serializer.SerializeConfig.getEnumValueField(Class)","NONE"
5,2fa8ee07e55b476f778a63633f556bbf6b023ab7,"STATEMENT_PARENT_CHANGE","IF_STATEMENT: (jsonField != null)","FOREACH_STATEMENT: Field field:clazz.getFields()","com.alibaba.fastjson.serializer.SerializeConfig.getEnumValueField(Class)","MEDIUM"
5,2fa8ee07e55b476f778a63633f556bbf6b023ab7,"CONDITION_EXPRESSION_CHANGE","IF_STATEMENT: (jsonField != null)","THEN_STATEMENT: (jsonField != null)","com.alibaba.fastjson.serializer.SerializeConfig.getEnumValueField(Class)","MEDIUM"
6,a7f1f5c4ac52503cc95bf1d27498098b3093a0df,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: JSONObject object = parser.parseObject();","THEN_STATEMENT: (lexer.token() == JSONToken.LBRACE)","com.alibaba.fastjson.serializer.JodaCodec.deserialze(DefaultJSONParser,Type,Object,String,int)","MEDIUM"
6,a7f1f5c4ac52503cc95bf1d27498098b3093a0df,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: Object epochSecond = object.get("epochSecond");","THEN_STATEMENT: (type == Instant.class)","com.alibaba.fastjson.serializer.JodaCodec.deserialze(DefaultJSONParser,Type,Object,String,int)","MEDIUM"
6,a7f1f5c4ac52503cc95bf1d27498098b3093a0df,"STATEMENT_DELETE","RETURN_STATEMENT: (T) Instant.ofEpochSecond(TypeUtils.longExtractValue((Number) epochSecond));","THEN_STATEMENT: (epochSecond instanceof Number)","com.alibaba.fastjson.serializer.JodaCodec.deserialze(DefaultJSONParser,Type,Object,String,int)","MEDIUM"
6,a7f1f5c4ac52503cc95bf1d27498098b3093a0df,"STATEMENT_DELETE","IF_STATEMENT: (epochSecond instanceof Number)","THEN_STATEMENT: (type == Instant.class)","com.alibaba.fastjson.serializer.JodaCodec.deserialze(DefaultJSONParser,Type,Object,String,int)","MEDIUM"
6,a7f1f5c4ac52503cc95bf1d27498098b3093a0df,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: Object millis = object.get("millis");","THEN_STATEMENT: (type == Instant.class)","com.alibaba.fastjson.serializer.JodaCodec.deserialze(DefaultJSONParser,Type,Object,String,int)","MEDIUM"
6,a7f1f5c4ac52503cc95bf1d27498098b3093a0df,"STATEMENT_DELETE","RETURN_STATEMENT: (T) Instant.ofEpochMilli(TypeUtils.longExtractValue((Number) millis));","THEN_STATEMENT: (millis instanceof Number)","com.alibaba.fastjson.serializer.JodaCodec.deserialze(DefaultJSONParser,Type,Object,String,int)","MEDIUM"
6,a7f1f5c4ac52503cc95bf1d27498098b3093a0df,"STATEMENT_DELETE","IF_STATEMENT: (millis instanceof Number)","THEN_STATEMENT: (type == Instant.class)","com.alibaba.fastjson.serializer.JodaCodec.deserialze(DefaultJSONParser,Type,Object,String,int)","MEDIUM"
6,a7f1f5c4ac52503cc95bf1d27498098b3093a0df,"STATEMENT_DELETE","IF_STATEMENT: (type == Instant.class)","THEN_STATEMENT: (lexer.token() == JSONToken.LBRACE)","com.alibaba.fastjson.serializer.JodaCodec.deserialze(DefaultJSONParser,Type,Object,String,int)","MEDIUM"
6,a7f1f5c4ac52503cc95bf1d27498098b3093a0df,"ALTERNATIVE_PART_DELETE","ELSE_STATEMENT: (lexer.token() == JSONToken.LITERAL_STRING)","IF_STATEMENT: (lexer.token() == JSONToken.LITERAL_STRING)","com.alibaba.fastjson.serializer.JodaCodec.deserialze(DefaultJSONParser,Type,Object,String,int)","MEDIUM"
6,a7f1f5c4ac52503cc95bf1d27498098b3093a0df,"STATEMENT_DELETE","IF_STATEMENT: (lexer.token() == JSONToken.LITERAL_STRING)","METHOD: com.alibaba.fastjson.serializer.JodaCodec.deserialze(DefaultJSONParser,Type,Object,String,int)","com.alibaba.fastjson.serializer.JodaCodec.deserialze(DefaultJSONParser,Type,Object,String,int)","MEDIUM"
6,a7f1f5c4ac52503cc95bf1d27498098b3093a0df,"STATEMENT_PARENT_CHANGE","IF_STATEMENT: (lexer.token() == JSONToken.LITERAL_INT)","ELSE_STATEMENT: (lexer.token() == JSONToken.LITERAL_STRING)","com.alibaba.fastjson.serializer.JodaCodec.deserialze(DefaultJSONParser,Type,Object,String,int)","MEDIUM"
6,a7f1f5c4ac52503cc95bf1d27498098b3093a0df,"CONDITION_EXPRESSION_CHANGE","IF_STATEMENT: (lexer.token() == JSONToken.LITERAL_INT)","METHOD: com.alibaba.fastjson.serializer.JodaCodec.deserialze(DefaultJSONParser,Type,Object,String,int)","com.alibaba.fastjson.serializer.JodaCodec.deserialze(DefaultJSONParser,Type,Object,String,int)","MEDIUM"
6,a7f1f5c4ac52503cc95bf1d27498098b3093a0df,"CONDITION_EXPRESSION_CHANGE","IF_STATEMENT: (lexer.token() == JSONToken.LBRACE)","ELSE_STATEMENT: (lexer.token() == JSONToken.LITERAL_INT)","com.alibaba.fastjson.serializer.JodaCodec.deserialze(DefaultJSONParser,Type,Object,String,int)","MEDIUM"
6,a7f1f5c4ac52503cc95bf1d27498098b3093a0df,"STATEMENT_UPDATE","METHOD_INVOCATION: ParserConfig.global.setAsmEnable(false);","THEN_STATEMENT: "false".equals(properties.getProperty("fastjson.asmEnable"))","com.alibaba.fastjson.JSON.config(Properties)","LOW"
6,a7f1f5c4ac52503cc95bf1d27498098b3093a0df,"STATEMENT_UPDATE","METHOD_INVOCATION: SerializeConfig.globalInstance.setAsmEnable(false);","THEN_STATEMENT: "false".equals(properties.getProperty("fastjson.asmEnable"))","com.alibaba.fastjson.JSON.config(Properties)","LOW"
6,a7f1f5c4ac52503cc95bf1d27498098b3093a0df,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: String stringVal = lexer.stringVal();","THEN_STATEMENT: (token == JSONToken.LITERAL_STRING)","com.alibaba.fastjson.parser.deserializer.MapDeserializer.parseMap(DefaultJSONParser,Map<String, Object>,Type,Object,int)","MEDIUM"
6,a7f1f5c4ac52503cc95bf1d27498098b3093a0df,"STATEMENT_DELETE","RETURN_STATEMENT: null;","THEN_STATEMENT: ((stringVal.length() == 0) || stringVal.equals("null"))","com.alibaba.fastjson.parser.deserializer.MapDeserializer.parseMap(DefaultJSONParser,Map<String, Object>,Type,Object,int)","MEDIUM"
6,a7f1f5c4ac52503cc95bf1d27498098b3093a0df,"STATEMENT_DELETE","IF_STATEMENT: ((stringVal.length() == 0) || stringVal.equals("null"))","THEN_STATEMENT: (token == JSONToken.LITERAL_STRING)","com.alibaba.fastjson.parser.deserializer.MapDeserializer.parseMap(DefaultJSONParser,Map<String, Object>,Type,Object,int)","MEDIUM"
6,a7f1f5c4ac52503cc95bf1d27498098b3093a0df,"STATEMENT_DELETE","IF_STATEMENT: (lexer.token() == JSONToken.RBRACE)","THEN_STATEMENT: Map.class.isAssignableFrom(clazz)","com.alibaba.fastjson.parser.deserializer.MapDeserializer.parseMap(DefaultJSONParser,Map<String, Object>,Type,Object,int)","MEDIUM"
6,a7f1f5c4ac52503cc95bf1d27498098b3093a0df,"STATEMENT_PARENT_CHANGE","IF_STATEMENT: (token != JSONToken.LITERAL_STRING)","THEN_STATEMENT: (token != JSONToken.LBRACE)","com.alibaba.fastjson.parser.deserializer.MapDeserializer.parseMap(DefaultJSONParser,Map<String, Object>,Type,Object,int)","MEDIUM"
6,a7f1f5c4ac52503cc95bf1d27498098b3093a0df,"STATEMENT_PARENT_CHANGE","VARIABLE_DECLARATION_STATEMENT: String msg = ("syntax error, expect {, actual " + lexer.tokenName());","THEN_STATEMENT: (token != JSONToken.LBRACE)","com.alibaba.fastjson.parser.deserializer.MapDeserializer.parseMap(DefaultJSONParser,Map<String, Object>,Type,Object,int)","MEDIUM"
